order_id,product_id,quantity,unit_price,cost,total,profit
O02340,P032,3,860.0,559.0,2580.0,903.0
O02340,P021,1,5000.0,3000.0,5000.0,2000.0
O02340,P008,2,13730.0,11258.6,27460.0,4942.8
O02341,P010,3,1150.0,517.5,3450.0,1897.5
O02341,P014,2,3580.0,1611.0,7160.0,3938.0
O02342,P035,2,1500.0,975.0,3000.0,1050.0
O02343,P032,3,860.0,559.0,2580.0,903.0
O02343,P037,1,2340.0,1521.0,2340.0,819.0
O02343,P002,1,13650.0,11193.0,13650.0,2457.0
O02343,P008,3,13730.0,11258.6,41190.0,7414.2
O02344,P014,3,3580.0,1611.0,10740.0,5907.0
O02345,P015,1,2650.0,1192.5,2650.0,1457.5
O02346,P021,3,5000.0,3000.0,15000.0,6000.0
O02346,P003,1,6240.0,5116.8,6240.0,1123.2
O02347,P022,1,5060.0,3036.0,5060.0,2024.0
O02348,P016,2,1230.0,553.5,2460.0,1353.0
O02348,P034,3,2240.0,1456.0,6720.0,2352.0
O02348,P023,1,3770.0,2262.0,3770.0,1508.0
O02349,P035,1,1500.0,975.0,1500.0,525.0
O02350,P024,2,6760.0,4056.0,13520.0,5408.0
O02350,P036,1,1640.0,1066.0,1640.0,574.0
O02350,P020,2,7480.0,4488.0,14960.0,5984.0
O02351,P007,3,12200.0,10004.0,36600.0,6588.0
O02352,P033,3,920.0,598.0,2760.0,966.0
O02353,P027,1,920.0,644.0,920.0,276.0
O02353,P020,3,7480.0,4488.0,22440.0,8976.0
O02354,P007,3,12200.0,10004.0,36600.0,6588.0
O02355,P015,3,2650.0,1192.5,7950.0,4372.5
O02356,P007,3,12200.0,10004.0,36600.0,6588.0
O02357,P018,2,1660.0,996.0,3320.0,1328.0
O02358,P022,1,5060.0,3036.0,5060.0,2024.0
O02358,P019,2,1400.0,840.0,2800.0,1120.0
O02359,P008,3,13730.0,11258.6,41190.0,7414.2
O02360,P014,3,3580.0,1611.0,10740.0,5907.0
O02361,P026,1,590.0,413.0,590.0,177.0
O02362,P033,2,920.0,598.0,1840.0,644.0
O02363,P017,1,1790.0,1074.0,1790.0,716.0
O02364,P013,1,1910.0,859.5,1910.0,1050.5
O02365,P019,1,1400.0,840.0,1400.0,560.0
O02366,P016,2,1230.0,553.5,2460.0,1353.0
O02367,P022,2,5060.0,3036.0,10120.0,4048.0
O02367,P034,2,2240.0,1456.0,4480.0,1568.0
O02367,P008,3,13730.0,11258.6,41190.0,7414.2
O02368,P026,3,590.0,413.0,1770.0,531.0
O02368,P009,1,810.0,364.5,810.0,445.5
O02369,P015,3,2650.0,1192.5,7950.0,4372.5
O02369,P023,1,3770.0,2262.0,3770.0,1508.0
O02370,P036,1,1640.0,1066.0,1640.0,574.0
O02371,P012,2,670.0,301.5,1340.0,737.0
O02371,P021,2,5000.0,3000.0,10000.0,4000.0
O02372,P010,2,1150.0,517.5,2300.0,1265.0
O02372,P021,1,5000.0,3000.0,5000.0,2000.0
O02373,P010,1,1150.0,517.5,1150.0,632.5
O02373,P037,2,2340.0,1521.0,4680.0,1638.0
O02374,P013,2,1910.0,859.5,3820.0,2101.0
O02375,P020,1,7480.0,4488.0,7480.0,2992.0
O02375,P026,1,590.0,413.0,590.0,177.0
O02375,P029,1,660.0,462.0,660.0,198.0
O02375,P004,3,4620.0,3788.4,13860.0,2494.8
O02376,P002,3,13650.0,11193.0,40950.0,7371.0
O02377,P025,3,360.0,252.0,1080.0,324.0
O02378,P024,1,6760.0,4056.0,6760.0,2704.0
O02379,P018,1,1660.0,996.0,1660.0,664.0
O02380,P022,2,5060.0,3036.0,10120.0,4048.0
O02380,P031,2,300.0,210.0,600.0,180.0
O02380,P012,3,670.0,301.5,2010.0,1105.5
O02381,P033,1,920.0,598.0,920.0,322.0
O02381,P020,2,7480.0,4488.0,14960.0,5984.0
O02381,P028,3,170.0,119.0,510.0,153.0
O02381,P003,1,6240.0,5116.8,6240.0,1123.2
O02382,P016,1,1230.0,553.5,1230.0,676.5
O02382,P015,2,2650.0,1192.5,5300.0,2915.0
O02383,P004,1,4620.0,3788.4,4620.0,831.6
O02384,P036,3,1640.0,1066.0,4920.0,1722.0
O02384,P005,1,6010.0,4928.2,6010.0,1081.8
O02385,P013,2,1910.0,859.5,3820.0,2101.0
O02385,P009,3,810.0,364.5,2430.0,1336.5
O02385,P005,2,6010.0,4928.2,12020.0,2163.6
O02386,P008,2,13730.0,11258.6,27460.0,4942.8
O02386,P010,2,1150.0,517.5,2300.0,1265.0
O02387,P027,1,920.0,644.0,920.0,276.0
O02387,P034,2,2240.0,1456.0,4480.0,1568.0
O02388,P010,1,1150.0,517.5,1150.0,632.5
O02389,P025,3,360.0,252.0,1080.0,324.0
O02389,P037,2,2340.0,1521.0,4680.0,1638.0
O02390,P020,3,7480.0,4488.0,22440.0,8976.0
O02391,P004,3,4620.0,3788.4,13860.0,2494.8
O02392,P021,1,5000.0,3000.0,5000.0,2000.0
O02392,P014,1,3580.0,1611.0,3580.0,1969.0
O02393,P015,2,2650.0,1192.5,5300.0,2915.0
O02394,P031,3,300.0,210.0,900.0,270.0
O02394,P024,1,6760.0,4056.0,6760.0,2704.0
O02394,P029,3,660.0,462.0,1980.0,594.0
O02395,P021,1,5000.0,3000.0,5000.0,2000.0
O02396,P031,1,300.0,210.0,300.0,90.0
O02397,P015,2,2650.0,1192.5,5300.0,2915.0
O02398,P022,3,5060.0,3036.0,15180.0,6072.0
O02399,P003,1,6240.0,5116.8,6240.0,1123.2
O02399,P026,3,590.0,413.0,1770.0,531.0
O02400,P032,3,860.0,559.0,2580.0,903.0
O02401,P001,2,19110.0,15670.2,38220.0,6879.6
O02401,P005,3,6010.0,4928.2,18030.0,3245.4
O02401,P028,2,170.0,119.0,340.0,102.0
O02402,P016,1,1230.0,553.5,1230.0,676.5
O02402,P033,3,920.0,598.0,2760.0,966.0
O02403,P015,2,2650.0,1192.5,5300.0,2915.0
O02404,P025,1,360.0,252.0,360.0,108.0
O02405,P030,3,430.0,301.0,1290.0,387.0
O02405,P017,2,1790.0,1074.0,3580.0,1432.0
O02405,P031,2,300.0,210.0,600.0,180.0
O02405,P001,2,19110.0,15670.2,38220.0,6879.6
O02406,P033,1,920.0,598.0,920.0,322.0
O02406,P009,3,810.0,364.5,2430.0,1336.5
O02406,P027,1,920.0,644.0,920.0,276.0
O02407,P010,2,1150.0,517.5,2300.0,1265.0
O02408,P015,3,2650.0,1192.5,7950.0,4372.5
O02408,P027,2,920.0,644.0,1840.0,552.0
O02409,P005,3,6010.0,4928.2,18030.0,3245.4
O02409,P018,3,1660.0,996.0,4980.0,1992.0
O02410,P031,3,300.0,210.0,900.0,270.0
O02410,P015,1,2650.0,1192.5,2650.0,1457.5
O02411,P022,1,5060.0,3036.0,5060.0,2024.0
O02412,P023,3,3770.0,2262.0,11310.0,4524.0
O02412,P029,1,660.0,462.0,660.0,198.0
O02413,P007,1,12200.0,10004.0,12200.0,2196.0
O02414,P019,1,1400.0,840.0,1400.0,560.0
O02414,P026,1,590.0,413.0,590.0,177.0
O02415,P014,2,3580.0,1611.0,7160.0,3938.0
O02415,P033,2,920.0,598.0,1840.0,644.0
O02415,P009,1,810.0,364.5,810.0,445.5
O02416,P035,2,1500.0,975.0,3000.0,1050.0
O02416,P005,2,6010.0,4928.2,12020.0,2163.6
O02416,P014,2,3580.0,1611.0,7160.0,3938.0
O02417,P033,3,920.0,598.0,2760.0,966.0
O02417,P003,1,6240.0,5116.8,6240.0,1123.2
O02418,P036,1,1640.0,1066.0,1640.0,574.0
O02419,P019,3,1400.0,840.0,4200.0,1680.0
O02420,P020,1,7480.0,4488.0,7480.0,2992.0
O02420,P015,1,2650.0,1192.5,2650.0,1457.5
O02421,P034,1,2240.0,1456.0,2240.0,784.0
O02421,P037,3,2340.0,1521.0,7020.0,2457.0
O02422,P014,3,3580.0,1611.0,10740.0,5907.0
O02422,P012,1,670.0,301.5,670.0,368.5
O02422,P002,1,13650.0,11193.0,13650.0,2457.0
O02422,P007,2,12200.0,10004.0,24400.0,4392.0
O02423,P025,2,360.0,252.0,720.0,216.0
O02423,P001,1,19110.0,15670.2,19110.0,3439.8
O02424,P005,1,6010.0,4928.2,6010.0,1081.8
O02425,P003,2,6240.0,5116.8,12480.0,2246.4
O02425,P015,3,2650.0,1192.5,7950.0,4372.5
O02425,P001,3,19110.0,15670.2,57330.0,10319.4
O02426,P018,1,1660.0,996.0,1660.0,664.0
O02427,P025,2,360.0,252.0,720.0,216.0
O02428,P035,2,1500.0,975.0,3000.0,1050.0
O02428,P018,2,1660.0,996.0,3320.0,1328.0
O02428,P013,1,1910.0,859.5,1910.0,1050.5
O02429,P028,1,170.0,119.0,170.0,51.0
O02430,P018,2,1660.0,996.0,3320.0,1328.0
O02431,P022,3,5060.0,3036.0,15180.0,6072.0
O02432,P020,3,7480.0,4488.0,22440.0,8976.0
O02433,P017,3,1790.0,1074.0,5370.0,2148.0
O02434,P037,2,2340.0,1521.0,4680.0,1638.0
O02434,P007,2,12200.0,10004.0,24400.0,4392.0
O02434,P008,1,13730.0,11258.6,13730.0,2471.4
O02435,P028,2,170.0,119.0,340.0,102.0
O02435,P003,3,6240.0,5116.8,18720.0,3369.6
O02435,P010,1,1150.0,517.5,1150.0,632.5
O02436,P010,3,1150.0,517.5,3450.0,1897.5
O02436,P013,2,1910.0,859.5,3820.0,2101.0
O02436,P032,2,860.0,559.0,1720.0,602.0
O02437,P010,2,1150.0,517.5,2300.0,1265.0
O02437,P028,2,170.0,119.0,340.0,102.0
O02438,P001,2,19110.0,15670.2,38220.0,6879.6
O02438,P011,3,2510.0,1129.5,7530.0,4141.5
O02439,P027,2,920.0,644.0,1840.0,552.0
O02439,P017,1,1790.0,1074.0,1790.0,716.0
O02440,P009,1,810.0,364.5,810.0,445.5
O02441,P030,2,430.0,301.0,860.0,258.0
O02441,P029,3,660.0,462.0,1980.0,594.0
O02441,P020,2,7480.0,4488.0,14960.0,5984.0
O02442,P036,3,1640.0,1066.0,4920.0,1722.0
O02443,P030,1,430.0,301.0,430.0,129.0
O02443,P032,3,860.0,559.0,2580.0,903.0
O02444,P028,1,170.0,119.0,170.0,51.0
O02445,P011,3,2510.0,1129.5,7530.0,4141.5
O02445,P037,1,2340.0,1521.0,2340.0,819.0
O02446,P029,3,660.0,462.0,1980.0,594.0
O02447,P015,1,2650.0,1192.5,2650.0,1457.5
O02448,P012,3,670.0,301.5,2010.0,1105.5
O02448,P033,1,920.0,598.0,920.0,322.0
O02448,P021,3,5000.0,3000.0,15000.0,6000.0
O02449,P032,3,860.0,559.0,2580.0,903.0
O02450,P034,2,2240.0,1456.0,4480.0,1568.0
O02451,P021,2,5000.0,3000.0,10000.0,4000.0
O02451,P026,2,590.0,413.0,1180.0,354.0
O02451,P009,2,810.0,364.5,1620.0,891.0
O02452,P016,3,1230.0,553.5,3690.0,2029.5
O02452,P018,3,1660.0,996.0,4980.0,1992.0
O02452,P032,1,860.0,559.0,860.0,301.0
O02452,P037,1,2340.0,1521.0,2340.0,819.0
O02453,P024,3,6760.0,4056.0,20280.0,8112.0
O02454,P020,1,7480.0,4488.0,7480.0,2992.0
O02454,P016,3,1230.0,553.5,3690.0,2029.5
O02455,P031,1,300.0,210.0,300.0,90.0
O02455,P027,1,920.0,644.0,920.0,276.0
O02456,P017,3,1790.0,1074.0,5370.0,2148.0
O02456,P037,2,2340.0,1521.0,4680.0,1638.0
O02456,P019,1,1400.0,840.0,1400.0,560.0
O02456,P025,2,360.0,252.0,720.0,216.0
O02457,P026,2,590.0,413.0,1180.0,354.0
O02458,P037,2,2340.0,1521.0,4680.0,1638.0
O02459,P016,2,1230.0,553.5,2460.0,1353.0
O02460,P012,3,670.0,301.5,2010.0,1105.5
O02460,P011,2,2510.0,1129.5,5020.0,2761.0
O02461,P017,1,1790.0,1074.0,1790.0,716.0
O02461,P027,1,920.0,644.0,920.0,276.0
O02462,P034,1,2240.0,1456.0,2240.0,784.0
O02462,P001,3,19110.0,15670.2,57330.0,10319.4
O02463,P019,3,1400.0,840.0,4200.0,1680.0
O02463,P009,1,810.0,364.5,810.0,445.5
O02464,P035,1,1500.0,975.0,1500.0,525.0
O02464,P003,2,6240.0,5116.8,12480.0,2246.4
O02464,P008,1,13730.0,11258.6,13730.0,2471.4
O02465,P035,2,1500.0,975.0,3000.0,1050.0
O02465,P034,3,2240.0,1456.0,6720.0,2352.0
O02465,P005,2,6010.0,4928.2,12020.0,2163.6
O02466,P030,3,430.0,301.0,1290.0,387.0
O02466,P024,3,6760.0,4056.0,20280.0,8112.0
O02467,P028,1,170.0,119.0,170.0,51.0
O02468,P027,1,920.0,644.0,920.0,276.0
O02469,P017,2,1790.0,1074.0,3580.0,1432.0
O02469,P014,1,3580.0,1611.0,3580.0,1969.0
O02470,P035,2,1500.0,975.0,3000.0,1050.0
O02470,P009,3,810.0,364.5,2430.0,1336.5
O02471,P030,3,430.0,301.0,1290.0,387.0
O02471,P033,2,920.0,598.0,1840.0,644.0
O02471,P012,1,670.0,301.5,670.0,368.5
O02472,P021,3,5000.0,3000.0,15000.0,6000.0
O02473,P031,3,300.0,210.0,900.0,270.0
O02474,P006,3,14630.0,11996.6,43890.0,7900.2
O02474,P033,2,920.0,598.0,1840.0,644.0
O02474,P037,2,2340.0,1521.0,4680.0,1638.0
O02475,P014,2,3580.0,1611.0,7160.0,3938.0
O02476,P037,1,2340.0,1521.0,2340.0,819.0
O02477,P003,2,6240.0,5116.8,12480.0,2246.4
O02477,P009,1,810.0,364.5,810.0,445.5
O02477,P030,3,430.0,301.0,1290.0,387.0
O02478,P009,3,810.0,364.5,2430.0,1336.5
O02478,P016,1,1230.0,553.5,1230.0,676.5
O02479,P036,1,1640.0,1066.0,1640.0,574.0
O02479,P031,2,300.0,210.0,600.0,180.0
O02480,P023,3,3770.0,2262.0,11310.0,4524.0
O02480,P018,1,1660.0,996.0,1660.0,664.0
O02481,P009,1,810.0,364.5,810.0,445.5
O02481,P019,2,1400.0,840.0,2800.0,1120.0
O02481,P033,3,920.0,598.0,2760.0,966.0
O02482,P006,3,14630.0,11996.6,43890.0,7900.2
O02483,P018,3,1660.0,996.0,4980.0,1992.0
O02483,P027,3,920.0,644.0,2760.0,828.0
O02484,P033,2,920.0,598.0,1840.0,644.0
O02485,P022,1,5060.0,3036.0,5060.0,2024.0
O02485,P029,3,660.0,462.0,1980.0,594.0
O02486,P032,2,860.0,559.0,1720.0,602.0
O02486,P033,1,920.0,598.0,920.0,322.0
O02487,P017,2,1790.0,1074.0,3580.0,1432.0
O02488,P033,2,920.0,598.0,1840.0,644.0
O02488,P032,3,860.0,559.0,2580.0,903.0
O02489,P011,1,2510.0,1129.5,2510.0,1380.5
O02490,P023,3,3770.0,2262.0,11310.0,4524.0
O02491,P020,2,7480.0,4488.0,14960.0,5984.0
O02492,P021,3,5000.0,3000.0,15000.0,6000.0
O02493,P016,3,1230.0,553.5,3690.0,2029.5
O02493,P015,2,2650.0,1192.5,5300.0,2915.0
O02494,P027,1,920.0,644.0,920.0,276.0
O02495,P012,1,670.0,301.5,670.0,368.5
O02496,P005,2,6010.0,4928.2,12020.0,2163.6
O02497,P011,3,2510.0,1129.5,7530.0,4141.5
O02497,P016,1,1230.0,553.5,1230.0,676.5
O02497,P009,3,810.0,364.5,2430.0,1336.5
O02498,P014,1,3580.0,1611.0,3580.0,1969.0
O02499,P004,2,4620.0,3788.4,9240.0,1663.2
O02499,P002,3,13650.0,11193.0,40950.0,7371.0
O02500,P026,3,590.0,413.0,1770.0,531.0
O02501,P024,1,6760.0,4056.0,6760.0,2704.0
O02501,P011,1,2510.0,1129.5,2510.0,1380.5
O02502,P011,2,2510.0,1129.5,5020.0,2761.0
O02503,P017,1,1790.0,1074.0,1790.0,716.0
O02504,P015,2,2650.0,1192.5,5300.0,2915.0
O02505,P005,1,6010.0,4928.2,6010.0,1081.8
O02506,P037,3,2340.0,1521.0,7020.0,2457.0
O02506,P020,3,7480.0,4488.0,22440.0,8976.0
O02507,P023,2,3770.0,2262.0,7540.0,3016.0
O02507,P037,3,2340.0,1521.0,7020.0,2457.0
O02508,P026,1,590.0,413.0,590.0,177.0
O02508,P004,3,4620.0,3788.4,13860.0,2494.8
O02509,P016,3,1230.0,553.5,3690.0,2029.5
O02509,P027,1,920.0,644.0,920.0,276.0
O02510,P032,3,860.0,559.0,2580.0,903.0
O02510,P033,1,920.0,598.0,920.0,322.0
O02510,P025,2,360.0,252.0,720.0,216.0
O02510,P009,3,810.0,364.5,2430.0,1336.5
O02511,P025,2,360.0,252.0,720.0,216.0
O02512,P011,3,2510.0,1129.5,7530.0,4141.5
O02513,P014,2,3580.0,1611.0,7160.0,3938.0
O02513,P026,3,590.0,413.0,1770.0,531.0
O02513,P036,3,1640.0,1066.0,4920.0,1722.0
O02514,P031,2,300.0,210.0,600.0,180.0
O02514,P014,2,3580.0,1611.0,7160.0,3938.0
O02514,P034,1,2240.0,1456.0,2240.0,784.0
O02515,P010,2,1150.0,517.5,2300.0,1265.0
O02515,P032,2,860.0,559.0,1720.0,602.0
O02516,P007,3,12200.0,10004.0,36600.0,6588.0
O02516,P022,3,5060.0,3036.0,15180.0,6072.0
O02517,P026,3,590.0,413.0,1770.0,531.0
O02518,P003,3,6240.0,5116.8,18720.0,3369.6
O02519,P030,1,430.0,301.0,430.0,129.0
O02520,P002,2,13650.0,11193.0,27300.0,4914.0
O02520,P036,2,1640.0,1066.0,3280.0,1148.0
O02521,P008,3,13730.0,11258.6,41190.0,7414.2
O02521,P020,3,7480.0,4488.0,22440.0,8976.0
O02522,P027,3,920.0,644.0,2760.0,828.0
O02522,P030,1,430.0,301.0,430.0,129.0
O02522,P010,2,1150.0,517.5,2300.0,1265.0
O02523,P036,2,1640.0,1066.0,3280.0,1148.0
O02524,P034,3,2240.0,1456.0,6720.0,2352.0
O02525,P023,2,3770.0,2262.0,7540.0,3016.0
O02526,P025,3,360.0,252.0,1080.0,324.0
O02526,P020,1,7480.0,4488.0,7480.0,2992.0
O02526,P030,1,430.0,301.0,430.0,129.0
O02526,P029,3,660.0,462.0,1980.0,594.0
O02527,P023,1,3770.0,2262.0,3770.0,1508.0
O02527,P018,1,1660.0,996.0,1660.0,664.0
O02528,P025,2,360.0,252.0,720.0,216.0
O02529,P005,1,6010.0,4928.2,6010.0,1081.8
O02530,P019,1,1400.0,840.0,1400.0,560.0
O02531,P011,3,2510.0,1129.5,7530.0,4141.5
O02531,P022,2,5060.0,3036.0,10120.0,4048.0
O02532,P026,3,590.0,413.0,1770.0,531.0
O02532,P004,2,4620.0,3788.4,9240.0,1663.2
O02533,P009,3,810.0,364.5,2430.0,1336.5
O02533,P005,3,6010.0,4928.2,18030.0,3245.4
O02533,P012,1,670.0,301.5,670.0,368.5
O02534,P037,3,2340.0,1521.0,7020.0,2457.0
O02535,P014,2,3580.0,1611.0,7160.0,3938.0
O02535,P008,3,13730.0,11258.6,41190.0,7414.2
O02536,P036,2,1640.0,1066.0,3280.0,1148.0
O02536,P019,1,1400.0,840.0,1400.0,560.0
O02536,P011,2,2510.0,1129.5,5020.0,2761.0
O02536,P024,1,6760.0,4056.0,6760.0,2704.0
O02537,P002,3,13650.0,11193.0,40950.0,7371.0
O02537,P009,2,810.0,364.5,1620.0,891.0
O02537,P026,1,590.0,413.0,590.0,177.0
O02538,P031,3,300.0,210.0,900.0,270.0
O02539,P009,1,810.0,364.5,810.0,445.5
O02540,P029,3,660.0,462.0,1980.0,594.0
O02541,P032,3,860.0,559.0,2580.0,903.0
O02542,P017,1,1790.0,1074.0,1790.0,716.0
O02542,P018,3,1660.0,996.0,4980.0,1992.0
O02542,P037,3,2340.0,1521.0,7020.0,2457.0
O02543,P007,1,12200.0,10004.0,12200.0,2196.0
O02544,P036,2,1640.0,1066.0,3280.0,1148.0
O02545,P001,3,19110.0,15670.2,57330.0,10319.4
O02546,P022,1,5060.0,3036.0,5060.0,2024.0
O02547,P027,3,920.0,644.0,2760.0,828.0
O02548,P004,1,4620.0,3788.4,4620.0,831.6
O02548,P028,2,170.0,119.0,340.0,102.0
O02549,P015,3,2650.0,1192.5,7950.0,4372.5
O02550,P035,3,1500.0,975.0,4500.0,1575.0
O02550,P006,3,14630.0,11996.6,43890.0,7900.2
O02551,P031,3,300.0,210.0,900.0,270.0
O02551,P003,3,6240.0,5116.8,18720.0,3369.6
O02551,P002,3,13650.0,11193.0,40950.0,7371.0
O02552,P009,1,810.0,364.5,810.0,445.5
O02553,P026,2,590.0,413.0,1180.0,354.0
O02553,P012,1,670.0,301.5,670.0,368.5
O02553,P011,3,2510.0,1129.5,7530.0,4141.5
O02554,P030,3,430.0,301.0,1290.0,387.0
O02554,P006,1,14630.0,11996.6,14630.0,2633.4
O02555,P012,2,670.0,301.5,1340.0,737.0
O02556,P033,1,920.0,598.0,920.0,322.0
O02557,P024,2,6760.0,4056.0,13520.0,5408.0
O02558,P006,1,14630.0,11996.6,14630.0,2633.4
O02559,P022,2,5060.0,3036.0,10120.0,4048.0
O02559,P004,1,4620.0,3788.4,4620.0,831.6
O02560,P030,3,430.0,301.0,1290.0,387.0
O02561,P009,1,810.0,364.5,810.0,445.5
O02562,P024,1,6760.0,4056.0,6760.0,2704.0
O02562,P032,3,860.0,559.0,2580.0,903.0
O02563,P007,1,12200.0,10004.0,12200.0,2196.0
O02563,P001,3,19110.0,15670.2,57330.0,10319.4
O02564,P022,2,5060.0,3036.0,10120.0,4048.0
O02565,P023,1,3770.0,2262.0,3770.0,1508.0
O02566,P003,3,6240.0,5116.8,18720.0,3369.6
O02567,P027,3,920.0,644.0,2760.0,828.0
O02568,P008,2,13730.0,11258.6,27460.0,4942.8
O02569,P025,2,360.0,252.0,720.0,216.0
O02569,P017,3,1790.0,1074.0,5370.0,2148.0
O02569,P010,3,1150.0,517.5,3450.0,1897.5
O02570,P018,1,1660.0,996.0,1660.0,664.0
O02570,P036,3,1640.0,1066.0,4920.0,1722.0
O02571,P031,1,300.0,210.0,300.0,90.0
O02571,P005,1,6010.0,4928.2,6010.0,1081.8
O02571,P030,3,430.0,301.0,1290.0,387.0
O02572,P026,2,590.0,413.0,1180.0,354.0
O02573,P034,1,2240.0,1456.0,2240.0,784.0
O02574,P017,2,1790.0,1074.0,3580.0,1432.0
O02575,P021,3,5000.0,3000.0,15000.0,6000.0
O02575,P023,1,3770.0,2262.0,3770.0,1508.0
O02576,P021,1,5000.0,3000.0,5000.0,2000.0
O02577,P031,1,300.0,210.0,300.0,90.0
O02577,P032,2,860.0,559.0,1720.0,602.0
O02578,P012,1,670.0,301.5,670.0,368.5
O02578,P005,2,6010.0,4928.2,12020.0,2163.6
O02578,P022,3,5060.0,3036.0,15180.0,6072.0
O02579,P009,3,810.0,364.5,2430.0,1336.5
O02580,P019,3,1400.0,840.0,4200.0,1680.0
O02581,P029,1,660.0,462.0,660.0,198.0
O02582,P010,1,1150.0,517.5,1150.0,632.5
O02582,P013,1,1910.0,859.5,1910.0,1050.5
O02582,P026,2,590.0,413.0,1180.0,354.0
O02582,P012,2,670.0,301.5,1340.0,737.0
O02583,P023,1,3770.0,2262.0,3770.0,1508.0
O02583,P030,2,430.0,301.0,860.0,258.0
O02583,P035,3,1500.0,975.0,4500.0,1575.0
O02583,P003,3,6240.0,5116.8,18720.0,3369.6
O02584,P031,3,300.0,210.0,900.0,270.0
O02584,P008,3,13730.0,11258.6,41190.0,7414.2
O02584,P006,1,14630.0,11996.6,14630.0,2633.4
O02585,P021,1,5000.0,3000.0,5000.0,2000.0
O02585,P017,3,1790.0,1074.0,5370.0,2148.0
O02585,P008,2,13730.0,11258.6,27460.0,4942.8
O02586,P028,1,170.0,119.0,170.0,51.0
O02586,P019,3,1400.0,840.0,4200.0,1680.0
O02586,P007,3,12200.0,10004.0,36600.0,6588.0
O02587,P034,3,2240.0,1456.0,6720.0,2352.0
O02588,P005,3,6010.0,4928.2,18030.0,3245.4
O02588,P029,2,660.0,462.0,1320.0,396.0
O02588,P010,1,1150.0,517.5,1150.0,632.5
O02589,P036,2,1640.0,1066.0,3280.0,1148.0
O02590,P033,3,920.0,598.0,2760.0,966.0
O02590,P007,3,12200.0,10004.0,36600.0,6588.0
O02590,P031,3,300.0,210.0,900.0,270.0
O02591,P015,3,2650.0,1192.5,7950.0,4372.5
O02592,P004,3,4620.0,3788.4,13860.0,2494.8
O02593,P030,3,430.0,301.0,1290.0,387.0
O02593,P007,2,12200.0,10004.0,24400.0,4392.0
O02594,P026,3,590.0,413.0,1770.0,531.0
O02594,P006,2,14630.0,11996.6,29260.0,5266.8
O02594,P031,3,300.0,210.0,900.0,270.0
O02594,P012,2,670.0,301.5,1340.0,737.0
O02595,P003,2,6240.0,5116.8,12480.0,2246.4
O02596,P010,3,1150.0,517.5,3450.0,1897.5
O02596,P013,2,1910.0,859.5,3820.0,2101.0
O02596,P022,2,5060.0,3036.0,10120.0,4048.0
O02596,P031,1,300.0,210.0,300.0,90.0
O02597,P032,3,860.0,559.0,2580.0,903.0
O02598,P026,1,590.0,413.0,590.0,177.0
O02598,P029,2,660.0,462.0,1320.0,396.0
O02599,P030,1,430.0,301.0,430.0,129.0
O02600,P029,2,660.0,462.0,1320.0,396.0
O02601,P018,2,1660.0,996.0,3320.0,1328.0
O02602,P033,3,920.0,598.0,2760.0,966.0
O02602,P017,2,1790.0,1074.0,3580.0,1432.0
O02603,P026,2,590.0,413.0,1180.0,354.0
O02603,P030,2,430.0,301.0,860.0,258.0
O02604,P022,2,5060.0,3036.0,10120.0,4048.0
O02605,P022,1,5060.0,3036.0,5060.0,2024.0
O02605,P003,2,6240.0,5116.8,12480.0,2246.4
O02605,P004,2,4620.0,3788.4,9240.0,1663.2
O02606,P008,3,13730.0,11258.6,41190.0,7414.2
O02607,P008,1,13730.0,11258.6,13730.0,2471.4
O02607,P023,1,3770.0,2262.0,3770.0,1508.0
O02608,P005,3,6010.0,4928.2,18030.0,3245.4
O02609,P035,3,1500.0,975.0,4500.0,1575.0
O02610,P010,3,1150.0,517.5,3450.0,1897.5
O02610,P018,2,1660.0,996.0,3320.0,1328.0
O02610,P006,1,14630.0,11996.6,14630.0,2633.4
O02611,P019,3,1400.0,840.0,4200.0,1680.0
O02611,P020,1,7480.0,4488.0,7480.0,2992.0
O02612,P014,1,3580.0,1611.0,3580.0,1969.0
O02613,P037,1,2340.0,1521.0,2340.0,819.0
O02614,P007,1,12200.0,10004.0,12200.0,2196.0
O02615,P009,2,810.0,364.5,1620.0,891.0
O02616,P003,1,6240.0,5116.8,6240.0,1123.2
O02616,P012,3,670.0,301.5,2010.0,1105.5
O02617,P022,1,5060.0,3036.0,5060.0,2024.0
O02618,P016,1,1230.0,553.5,1230.0,676.5
O02619,P022,1,5060.0,3036.0,5060.0,2024.0
O02619,P009,3,810.0,364.5,2430.0,1336.5
O02620,P013,3,1910.0,859.5,5730.0,3151.5
O02621,P028,3,170.0,119.0,510.0,153.0
O02621,P016,2,1230.0,553.5,2460.0,1353.0
O02621,P015,1,2650.0,1192.5,2650.0,1457.5
O02621,P031,1,300.0,210.0,300.0,90.0
O02622,P035,2,1500.0,975.0,3000.0,1050.0
O02623,P008,1,13730.0,11258.6,13730.0,2471.4
O02623,P011,1,2510.0,1129.5,2510.0,1380.5
O02624,P008,2,13730.0,11258.6,27460.0,4942.8
O02624,P035,2,1500.0,975.0,3000.0,1050.0
O02625,P028,2,170.0,119.0,340.0,102.0
O02625,P032,1,860.0,559.0,860.0,301.0
O02626,P014,1,3580.0,1611.0,3580.0,1969.0
O02627,P001,3,19110.0,15670.2,57330.0,10319.4
O02627,P017,1,1790.0,1074.0,1790.0,716.0
O02627,P002,1,13650.0,11193.0,13650.0,2457.0
O02628,P033,2,920.0,598.0,1840.0,644.0
