order_id,customer_id,order_date,status,payment_method,subtotal,discount,revenue,city,segment
O02424,C0426,2023-05-28,Delivered,COD,6010.0,274.39,5735.61,Hyderabad,VIP
O02425,C0471,2024-03-30,Delivered,Credit Card,77760.0,4696.79,73063.21,Hyderabad,VIP
O02426,C0132,2024-07-23,Delivered,UPI,1660.0,15.61,1644.39,Hyderabad,Premium
O02427,C0396,2024-07-27,Delivered,UPI,720.0,101.67,618.33,Chennai,Premium
O02428,C0162,2024-08-30,Delivered,Debit Card,8230.0,480.54,7749.46,Delhi,VIP
O02429,C0186,2024-11-02,Delivered,COD,170.0,19.18,150.82,Hyderabad,Premium
O02430,C0263,2023-12-31,Returned,UPI,3320.0,656.41,2663.59,Hyderabad,VIP
O02431,C0286,2024-08-15,Delivered,Debit Card,15180.0,2046.14,13133.86,Bangalore,VIP
O02432,C0254,2024-05-16,Cancelled,Credit Card,22440.0,2829.69,0.0,Hyderabad,Premium
O02433,C0087,2023-07-19,Delivered,Credit Card,5370.0,507.43,4862.57,Kolkata,Premium
O02434,C0257,2023-01-30,Delivered,UPI,42810.0,4638.8,38171.2,Pune,VIP
O02435,C0027,2023-09-20,Delivered,UPI,20210.0,3178.77,17031.23,Kolkata,Premium
O02436,C0326,2023-12-05,Delivered,Credit Card,8990.0,1721.08,7268.92,Kolkata,VIP
O02437,C0294,2024-05-14,Delivered,UPI,2640.0,103.72,2536.28,Mumbai,Premium
O02438,C0452,2024-10-22,Delivered,UPI,45750.0,4062.25,41687.75,Kolkata,Regular
O02439,C0201,2023-07-26,Delivered,Net Banking,3630.0,444.72,3185.28,Pune,Premium
O02440,C0118,2023-05-25,Delivered,Net Banking,810.0,129.1,680.9,Kolkata,VIP
O02441,C0427,2024-12-14,Delivered,UPI,17800.0,1226.26,16573.74,Delhi,Regular
O02442,C0096,2023-05-05,Delivered,UPI,4920.0,48.44,4871.56,Kolkata,Regular
O02443,C0471,2023-12-21,Delivered,Debit Card,3010.0,9.19,3000.81,Hyderabad,VIP
O02444,C0204,2024-04-07,Delivered,COD,170.0,22.11,147.89,Delhi,VIP
O02445,C0412,2024-02-16,Delivered,Net Banking,9870.0,571.77,9298.23,Ahmedabad,VIP
O02446,C0240,2023-04-10,Delivered,COD,1980.0,192.5,1787.5,Ahmedabad,Premium
O02447,C0229,2023-03-07,Delivered,Credit Card,2650.0,302.47,2347.53,Delhi,VIP
O02448,C0470,2023-05-02,Delivered,Debit Card,17930.0,2491.14,15438.86,Chennai,Premium
O02449,C0338,2024-04-07,Delivered,UPI,2580.0,49.89,2530.11,Bangalore,Regular
O02450,C0064,2024-02-20,Delivered,Debit Card,4480.0,403.81,4076.19,Delhi,VIP
O02451,C0141,2023-08-18,Delivered,UPI,12800.0,2128.45,10671.55,Ahmedabad,VIP
O02452,C0173,2024-06-06,Processing,Net Banking,11870.0,1746.36,10123.64,Bangalore,Regular
O02453,C0231,2024-10-09,Delivered,UPI,20280.0,782.48,19497.52,Kolkata,Regular
O02454,C0306,2023-02-17,Delivered,Credit Card,11170.0,23.93,11146.07,Hyderabad,Regular
O02455,C0012,2023-12-30,Delivered,COD,1220.0,192.85,1027.15,Pune,VIP
O02456,C0154,2024-07-20,Delivered,Debit Card,12170.0,2313.82,9856.18,Bangalore,Premium
O02457,C0222,2023-08-30,Delivered,UPI,1180.0,16.51,1163.49,Bangalore,VIP
O02458,C0139,2023-10-04,Delivered,Credit Card,4680.0,120.19,4559.81,Pune,Premium
O02459,C0456,2024-05-10,Delivered,UPI,2460.0,224.04,2235.96,Bangalore,VIP
O02460,C0440,2024-11-13,Delivered,UPI,7030.0,476.21,6553.79,Bangalore,Regular
O02461,C0310,2024-10-04,Returned,Debit Card,2710.0,320.12,2389.88,Kolkata,Regular
O02462,C0250,2024-04-04,Delivered,UPI,59570.0,361.77,59208.23,Bangalore,VIP
O02463,C0178,2024-08-15,Delivered,Credit Card,5010.0,724.76,4285.24,Bangalore,Premium
O02464,C0047,2023-10-30,Delivered,COD,27710.0,1604.77,26105.23,Ahmedabad,Premium
O02465,C0264,2024-06-10,Delivered,UPI,21740.0,2160.78,19579.22,Delhi,Premium
O02466,C0488,2023-12-16,Delivered,Wallet,21570.0,4222.47,17347.53,Chennai,Premium
O02467,C0476,2023-07-21,Delivered,COD,170.0,15.15,154.85,Ahmedabad,Premium
O02468,C0146,2024-07-28,Delivered,UPI,920.0,32.37,887.63,Pune,VIP
O02469,C0273,2024-03-05,Delivered,Net Banking,7160.0,1380.13,5779.87,Ahmedabad,VIP
O02470,C0189,2023-10-27,Delivered,Credit Card,5430.0,531.65,4898.35,Pune,Premium
O02471,C0466,2024-11-20,Delivered,Wallet,3800.0,395.46,3404.54,Pune,VIP
O02472,C0118,2023-01-25,Processing,UPI,15000.0,2933.49,12066.51,Kolkata,VIP
O02473,C0255,2023-10-07,Delivered,Credit Card,900.0,103.34,796.66,Delhi,Premium
O02474,C0399,2023-03-07,Returned,Credit Card,50410.0,7555.51,42854.49,Ahmedabad,Premium
O02475,C0401,2024-09-08,Delivered,Debit Card,7160.0,1137.73,6022.27,Ahmedabad,Regular
O02476,C0283,2024-07-28,Delivered,Debit Card,2340.0,447.95,1892.05,Kolkata,VIP
O02477,C0326,2023-10-15,Delivered,Wallet,14580.0,1193.25,13386.75,Kolkata,VIP
O02478,C0453,2024-07-11,Delivered,Debit Card,3660.0,711.65,2948.35,Kolkata,Regular
O02479,C0350,2023-11-13,Returned,Credit Card,2240.0,309.82,1930.18,Pune,Regular
O02480,C0152,2024-09-01,Delivered,Credit Card,12970.0,1151.57,11818.43,Bangalore,VIP
O02481,C0037,2023-12-10,Delivered,UPI,6370.0,54.97,6315.03,Chennai,Regular
O02482,C0478,2023-11-21,Delivered,Debit Card,43890.0,6031.47,37858.53,Ahmedabad,Premium
O02483,C0232,2024-11-30,Returned,COD,7740.0,1045.0,6695.0,Chennai,Premium
O02484,C0037,2023-08-29,Delivered,UPI,1840.0,107.99,1732.01,Chennai,Regular
O02485,C0328,2023-05-19,Delivered,Net Banking,7040.0,454.78,6585.22,Pune,VIP
O02486,C0408,2024-04-06,Returned,Wallet,2640.0,33.18,2606.82,Ahmedabad,Regular
O02487,C0215,2024-12-16,Delivered,Credit Card,3580.0,17.75,3562.25,Bangalore,VIP
O02488,C0268,2023-11-05,Delivered,Credit Card,4420.0,421.09,3998.91,Ahmedabad,Premium
O02489,C0127,2023-03-13,Delivered,UPI,2510.0,445.64,2064.36,Mumbai,Premium
O02490,C0283,2023-10-18,Delivered,Credit Card,11310.0,1995.16,9314.84,Kolkata,VIP
O02491,C0481,2024-01-07,Cancelled,UPI,14960.0,2131.83,0.0,Chennai,Regular
O02492,C0002,2023-07-04,Delivered,Credit Card,15000.0,1392.41,13607.59,Chennai,Regular
O02493,C0082,2024-06-30,Delivered,Debit Card,8990.0,1376.92,7613.08,Chennai,Premium
O02494,C0003,2024-12-29,Processing,Credit Card,920.0,59.8,860.2,Hyderabad,Premium
O02495,C0197,2023-12-09,Cancelled,Net Banking,670.0,14.33,0.0,Mumbai,VIP
O02496,C0474,2023-10-25,Delivered,COD,12020.0,1954.38,10065.62,Chennai,Premium
O02497,C0012,2023-11-15,Returned,UPI,11190.0,2080.02,9109.98,Pune,VIP
O02498,C0325,2023-05-13,Delivered,Credit Card,3580.0,688.26,2891.74,Kolkata,Premium
O02499,C0239,2024-11-07,Delivered,UPI,50190.0,3229.34,46960.66,Bangalore,VIP
O02500,C0150,2023-11-22,Delivered,Credit Card,1770.0,107.87,1662.13,Ahmedabad,Premium
O02501,C0139,2023-11-09,Processing,Net Banking,9270.0,1137.12,8132.88,Pune,Premium
O02502,C0187,2024-07-01,Delivered,Credit Card,5020.0,590.4,4429.6,Mumbai,Regular
O02503,C0273,2023-12-04,Processing,Debit Card,1790.0,31.93,1758.07,Ahmedabad,VIP
O02504,C0239,2024-06-18,Returned,Debit Card,5300.0,45.27,5254.73,Bangalore,VIP
O02505,C0319,2023-03-12,Delivered,UPI,6010.0,662.3,5347.7,Pune,VIP
O02506,C0447,2024-10-06,Delivered,Debit Card,29460.0,4276.49,25183.51,Bangalore,Regular
O02507,C0117,2024-12-03,Returned,Net Banking,14560.0,1052.79,13507.21,Delhi,VIP
O02508,C0398,2024-06-19,Delivered,UPI,14450.0,973.22,13476.78,Kolkata,Premium
O02509,C0249,2024-12-10,Delivered,Debit Card,4610.0,683.62,3926.38,Delhi,VIP
O02510,C0152,2023-06-24,Delivered,Debit Card,6650.0,373.66,6276.34,Bangalore,VIP
O02511,C0332,2023-12-21,Delivered,UPI,720.0,64.39,655.61,Delhi,VIP
O02512,C0059,2024-04-26,Delivered,UPI,7530.0,683.51,6846.49,Bangalore,Premium
O02513,C0499,2024-04-03,Delivered,Debit Card,13850.0,2367.55,11482.45,Delhi,VIP
O02514,C0264,2023-11-16,Returned,UPI,10000.0,1982.07,8017.93,Delhi,Premium
O02515,C0184,2023-10-18,Delivered,UPI,4020.0,768.48,3251.52,Bangalore,Regular
O02516,C0172,2023-05-27,Delivered,Credit Card,51780.0,1916.89,49863.11,Hyderabad,Premium
O02517,C0152,2023-11-11,Delivered,Wallet,1770.0,40.9,1729.1,Bangalore,VIP
O02518,C0178,2023-07-04,Returned,UPI,18720.0,1047.57,17672.43,Bangalore,Premium
O02519,C0108,2024-08-18,Delivered,UPI,430.0,2.45,427.55,Chennai,Regular
O02520,C0109,2023-08-03,Delivered,Debit Card,30580.0,2609.54,27970.46,Kolkata,VIP
O02521,C0036,2023-03-09,Delivered,UPI,63630.0,9148.6,54481.4,Hyderabad,Regular
O02522,C0331,2024-02-29,Delivered,COD,5490.0,784.52,4705.48,Delhi,Regular
O02523,C0279,2024-04-18,Delivered,UPI,3280.0,621.78,2658.22,Delhi,Regular
O02524,C0403,2024-11-01,Delivered,Debit Card,6720.0,856.26,5863.74,Bangalore,Regular
O02525,C0243,2024-03-28,Delivered,UPI,7540.0,700.23,6839.77,Chennai,Regular
O02526,C0461,2023-10-21,Delivered,COD,10970.0,509.62,10460.38,Mumbai,Premium
O02527,C0189,2024-10-01,Delivered,Credit Card,5430.0,548.39,4881.61,Pune,Premium
O02528,C0257,2024-02-15,Cancelled,Credit Card,720.0,117.11,0.0,Pune,VIP
O02529,C0348,2023-04-02,Delivered,Wallet,6010.0,1004.37,5005.63,Chennai,Regular
O02530,C0478,2024-03-16,Delivered,Debit Card,1400.0,277.16,1122.84,Ahmedabad,Premium
O02531,C0229,2024-11-18,Delivered,UPI,17650.0,1545.72,16104.28,Delhi,VIP
O02532,C0162,2023-11-13,Delivered,UPI,11010.0,575.34,10434.66,Delhi,VIP
O02533,C0278,2023-09-28,Delivered,UPI,21130.0,2906.27,18223.73,Kolkata,Regular
O02534,C0022,2023-06-15,Delivered,UPI,7020.0,206.27,6813.73,Hyderabad,Premium
O02535,C0112,2023-06-24,Delivered,UPI,48350.0,4959.11,43390.89,Pune,Regular
O02536,C0176,2023-11-30,Delivered,UPI,16460.0,1010.91,15449.09,Kolkata,Regular
O02537,C0322,2024-04-19,Delivered,Credit Card,43160.0,788.76,42371.24,Hyderabad,Premium
O02538,C0319,2023-04-03,Delivered,Credit Card,900.0,179.78,720.22,Pune,VIP
O02539,C0264,2024-12-03,Processing,Credit Card,810.0,62.57,747.43,Delhi,Premium
O02540,C0424,2024-08-31,Cancelled,COD,1980.0,157.13,0.0,Bangalore,Regular
O02541,C0482,2024-04-09,Returned,COD,2580.0,504.15,2075.85,Kolkata,Premium
O02542,C0484,2024-10-12,Delivered,Debit Card,13790.0,792.64,12997.36,Kolkata,Regular
O02543,C0431,2023-04-03,Delivered,UPI,12200.0,2395.56,9804.44,Delhi,Premium
O02544,C0222,2023-12-21,Cancelled,UPI,3280.0,552.83,0.0,Bangalore,VIP
O02545,C0141,2024-05-29,Delivered,Credit Card,57330.0,11383.73,45946.27,Ahmedabad,VIP
O02546,C0439,2024-10-13,Delivered,UPI,5060.0,772.6,4287.4,Pune,Premium
O02547,C0052,2024-09-18,Delivered,UPI,2760.0,437.19,2322.81,Kolkata,Regular
O02548,C0471,2023-09-15,Processing,COD,4960.0,104.83,4855.17,Hyderabad,VIP
O02549,C0443,2024-12-03,Delivered,UPI,7950.0,446.44,7503.56,Delhi,Regular
O02550,C0140,2023-05-24,Returned,Debit Card,48390.0,9250.8,39139.2,Delhi,Premium
O02551,C0220,2024-11-03,Delivered,Credit Card,60570.0,3878.12,56691.88,Pune,VIP
O02552,C0263,2024-12-17,Delivered,Credit Card,810.0,151.01,658.99,Hyderabad,VIP
O02553,C0300,2023-07-13,Delivered,UPI,9380.0,1132.47,8247.53,Ahmedabad,Premium
O02554,C0456,2024-08-10,Delivered,UPI,15920.0,966.82,14953.18,Bangalore,VIP
O02555,C0487,2023-02-16,Delivered,COD,1340.0,51.1,1288.9,Bangalore,Regular
O02556,C0088,2023-11-18,Delivered,COD,920.0,8.61,911.39,Delhi,Premium
O02557,C0177,2024-01-19,Delivered,UPI,13520.0,1113.46,12406.54,Bangalore,Regular
O02558,C0031,2024-04-02,Processing,UPI,14630.0,396.52,14233.48,Hyderabad,Premium
O02559,C0049,2024-12-01,Delivered,Credit Card,14740.0,1106.03,13633.97,Kolkata,Regular
O02560,C0273,2024-07-09,Cancelled,Credit Card,1290.0,130.97,0.0,Ahmedabad,VIP
O02561,C0069,2023-12-23,Delivered,COD,810.0,82.17,727.83,Chennai,Regular
O02562,C0412,2024-10-04,Returned,UPI,9340.0,1080.34,8259.66,Ahmedabad,VIP
O02563,C0311,2024-12-08,Delivered,UPI,69530.0,10814.43,58715.57,Ahmedabad,Premium
O02564,C0432,2023-01-26,Delivered,Credit Card,10120.0,230.25,9889.75,Kolkata,Regular
O02565,C0305,2024-12-22,Delivered,COD,3770.0,582.06,3187.94,Mumbai,Premium
O02566,C0043,2023-04-10,Delivered,Wallet,18720.0,408.57,18311.43,Mumbai,Premium
O02567,C0286,2024-10-06,Delivered,Debit Card,2760.0,124.81,2635.19,Bangalore,VIP
O02568,C0124,2023-09-17,Processing,Credit Card,27460.0,4200.79,23259.21,Pune,Premium
O02569,C0139,2023-06-02,Delivered,Debit Card,9540.0,1906.06,7633.94,Pune,Premium
O02570,C0077,2023-12-03,Delivered,UPI,6580.0,1029.47,5550.53,Chennai,Regular
O02571,C0369,2024-06-14,Delivered,Net Banking,7600.0,471.48,7128.52,Bangalore,Premium
O02572,C0124,2023-11-06,Delivered,UPI,1180.0,231.32,948.68,Pune,Premium
O02573,C0070,2023-03-04,Cancelled,Credit Card,2240.0,338.36,0.0,Kolkata,Regular
O02574,C0073,2024-04-23,Delivered,Debit Card,3580.0,410.01,3169.99,Delhi,Premium
O02575,C0412,2024-11-16,Delivered,COD,18770.0,3601.47,15168.53,Ahmedabad,VIP
O02576,C0103,2023-11-07,Returned,Wallet,5000.0,75.46,4924.54,Mumbai,Premium
O02577,C0263,2023-08-07,Delivered,Credit Card,2020.0,371.52,1648.48,Hyderabad,VIP
O02578,C0115,2023-12-05,Delivered,UPI,27870.0,3600.53,24269.47,Pune,VIP
O02579,C0490,2023-02-25,Delivered,Debit Card,2430.0,210.6,2219.4,Hyderabad,Regular
O02580,C0229,2024-10-09,Delivered,Debit Card,4200.0,650.87,3549.13,Delhi,VIP
O02581,C0146,2024-10-11,Delivered,Credit Card,660.0,65.64,594.36,Pune,VIP
O02582,C0103,2024-04-10,Delivered,UPI,5580.0,1091.91,4488.09,Mumbai,Premium
O02583,C0124,2023-10-25,Delivered,Credit Card,27850.0,2388.65,25461.35,Pune,Premium
O02584,C0496,2024-09-29,Delivered,Credit Card,56720.0,5825.9,50894.1,Pune,Premium
O02585,C0322,2024-03-03,Delivered,Debit Card,37830.0,3396.62,34433.38,Hyderabad,Premium
O02586,C0321,2024-10-11,Delivered,Credit Card,40970.0,6192.47,34777.53,Ahmedabad,Regular
O02587,C0332,2024-05-30,Cancelled,UPI,6720.0,634.84,0.0,Delhi,VIP
O02588,C0250,2024-09-19,Delivered,UPI,20500.0,588.79,19911.21,Bangalore,VIP
O02589,C0254,2024-04-22,Cancelled,Debit Card,3280.0,417.05,0.0,Hyderabad,Premium
O02590,C0370,2023-11-22,Delivered,UPI,40260.0,1998.66,38261.34,Pune,Premium
O02591,C0291,2024-12-11,Delivered,UPI,7950.0,755.85,7194.15,Delhi,VIP
O02592,C0499,2024-02-16,Cancelled,COD,13860.0,395.53,0.0,Delhi,VIP
O02593,C0360,2024-04-30,Delivered,Credit Card,25690.0,289.59,25400.41,Bangalore,Premium
O02594,C0417,2023-08-10,Delivered,Credit Card,33270.0,4150.91,29119.09,Hyderabad,Regular
O02595,C0195,2024-05-23,Delivered,COD,12480.0,1025.57,11454.43,Pune,Premium
O02596,C0051,2024-03-22,Delivered,UPI,17690.0,722.13,16967.87,Pune,Regular
O02597,C0471,2023-07-18,Delivered,COD,2580.0,86.05,2493.95,Hyderabad,VIP
O02598,C0297,2023-03-10,Delivered,UPI,1910.0,366.11,1543.89,Kolkata,Regular
O02599,C0341,2024-04-29,Delivered,Credit Card,430.0,20.56,409.44,Bangalore,Regular
O02600,C0159,2024-09-06,Delivered,Wallet,1320.0,150.19,1169.81,Delhi,VIP
O02601,C0242,2024-01-27,Delivered,UPI,3320.0,131.11,3188.89,Pune,Regular
O02602,C0378,2023-08-14,Delivered,UPI,6340.0,286.54,6053.46,Delhi,Premium
O02603,C0414,2024-07-06,Delivered,COD,2040.0,297.92,1742.08,Delhi,Regular
O02604,C0249,2023-04-03,Delivered,Debit Card,10120.0,1015.78,9104.22,Delhi,VIP
O02605,C0395,2023-12-04,Delivered,Debit Card,26780.0,3284.04,23495.96,Bangalore,Regular
O02606,C0426,2023-07-04,Delivered,Credit Card,41190.0,1884.65,39305.35,Hyderabad,VIP
O02607,C0466,2023-07-18,Delivered,Debit Card,17500.0,3108.02,14391.98,Pune,VIP
O02608,C0268,2023-07-29,Delivered,Debit Card,18030.0,2293.62,15736.38,Ahmedabad,Premium
O02609,C0315,2023-11-09,Returned,Credit Card,4500.0,837.57,3662.43,Bangalore,Regular
O02610,C0488,2023-02-28,Processing,COD,21400.0,643.71,20756.29,Chennai,Premium
O02611,C0275,2023-11-14,Returned,Credit Card,11680.0,1868.37,9811.63,Delhi,Premium
O02612,C0163,2024-01-13,Delivered,UPI,3580.0,394.83,3185.17,Ahmedabad,VIP
O02613,C0132,2023-12-24,Delivered,Net Banking,2340.0,153.69,2186.31,Hyderabad,Premium
O02614,C0471,2023-11-07,Delivered,UPI,12200.0,303.16,11896.84,Hyderabad,VIP
O02615,C0070,2024-10-17,Delivered,Credit Card,1620.0,52.87,1567.13,Kolkata,Regular
O02616,C0430,2023-06-17,Delivered,Credit Card,8250.0,598.21,7651.79,Chennai,Premium
O02617,C0361,2024-01-06,Returned,UPI,5060.0,584.88,4475.12,Chennai,Regular
O02618,C0109,2023-03-13,Delivered,Credit Card,1230.0,123.49,1106.51,Kolkata,VIP
O02619,C0117,2023-03-23,Delivered,UPI,7490.0,1168.05,6321.95,Delhi,VIP
O02620,C0426,2024-03-25,Delivered,UPI,5730.0,898.19,4831.81,Hyderabad,VIP
O02621,C0471,2024-03-16,Delivered,Net Banking,5920.0,1049.19,4870.81,Hyderabad,VIP
O02622,C0152,2024-11-04,Delivered,Credit Card,3000.0,113.07,2886.93,Bangalore,VIP
O02623,C0303,2024-03-06,Delivered,Credit Card,16240.0,1602.62,14637.38,Bangalore,Regular
O02624,C0159,2024-12-12,Delivered,Credit Card,30460.0,4637.94,25822.06,Delhi,VIP
O02625,C0382,2023-02-26,Delivered,Credit Card,1200.0,49.33,1150.67,Kolkata,Premium
O02626,C0277,2023-04-23,Returned,Debit Card,3580.0,6.98,3573.02,Delhi,Regular
O02627,C0082,2023-02-20,Delivered,Credit Card,72770.0,6368.82,66401.18,Chennai,Premium
O02628,C0239,2023-07-18,Cancelled,COD,1840.0,318.69,0.0,Bangalore,VIP
O02629,C0075,2024-02-16,Cancelled,UPI,4680.0,23.65,0.0,Hyderabad,VIP
O02630,C0429,2024-06-15,Returned,UPI,170.0,21.42,148.58,Delhi,VIP
O02631,C0436,2023-02-22,Delivered,Credit Card,2340.0,194.9,2145.1,Ahmedabad,Regular
O02632,C0146,2024-12-06,Delivered,Net Banking,2800.0,363.64,2436.36,Pune,VIP
O02633,C0016,2024-10-19,Delivered,Debit Card,63410.0,7781.64,55628.36,Hyderabad,Premium
O02634,C0213,2023-09-28,Delivered,UPI,38150.0,7261.05,30888.95,Hyderabad,Premium
O02635,C0090,2023-03-30,Delivered,COD,19110.0,3523.38,15586.62,Mumbai,Regular
O02636,C0483,2023-07-09,Processing,Net Banking,8050.0,843.9,7206.1,Hyderabad,Premium
O02637,C0430,2023-05-27,Delivered,Credit Card,14030.0,302.63,13727.37,Chennai,Premium
O02638,C0008,2023-05-22,Returned,Credit Card,80490.0,2659.92,77830.08,Hyderabad,Premium
O02639,C0012,2024-01-21,Cancelled,UPI,12970.0,1243.31,0.0,Pune,VIP
O02640,C0167,2023-08-26,Delivered,Debit Card,4000.0,383.36,3616.64,Ahmedabad,Regular
O02641,C0450,2023-10-27,Cancelled,UPI,7020.0,1081.06,0.0,Kolkata,Regular
O02642,C0384,2024-12-26,Delivered,COD,1620.0,210.98,1409.02,Hyderabad,Regular
O02643,C0376,2024-07-17,Returned,UPI,2320.0,276.04,2043.96,Chennai,Regular
O02644,C0118,2024-12-07,Delivered,UPI,5580.0,876.99,4703.01,Kolkata,VIP
O02645,C0029,2023-06-14,Delivered,Credit Card,38940.0,1619.84,37320.16,Ahmedabad,Premium
O02646,C0016,2023-11-07,Delivered,COD,670.0,107.23,562.77,Hyderabad,Premium
O02647,C0382,2024-03-03,Delivered,Net Banking,11030.0,1530.67,9499.33,Kolkata,Premium
O02648,C0259,2023-03-30,Delivered,Credit Card,17950.0,3342.47,14607.53,Ahmedabad,VIP
O02649,C0201,2023-01-05,Delivered,UPI,7160.0,116.53,7043.47,Pune,Premium
O02650,C0111,2024-07-08,Delivered,Net Banking,3770.0,270.85,3499.15,Ahmedabad,Regular
O02651,C0250,2024-06-11,Delivered,Debit Card,3580.0,242.69,3337.31,Bangalore,VIP
O02652,C0450,2023-11-20,Delivered,Debit Card,7160.0,110.64,7049.36,Kolkata,Regular
O02653,C0075,2023-12-26,Delivered,UPI,1340.0,177.06,1162.94,Hyderabad,VIP
O02654,C0114,2023-11-22,Delivered,Debit Card,18480.0,500.84,17979.16,Kolkata,Regular
O02655,C0305,2023-01-28,Delivered,UPI,6010.0,863.46,5146.54,Mumbai,Premium
O02656,C0319,2023-10-16,Delivered,UPI,50660.0,2969.0,47691.0,Pune,VIP
O02657,C0399,2023-07-13,Returned,UPI,6520.0,57.28,6462.72,Ahmedabad,Premium
O02658,C0186,2023-04-24,Returned,UPI,15500.0,608.05,14891.95,Hyderabad,Premium
O02659,C0127,2024-12-11,Delivered,UPI,12030.0,975.1,11054.9,Mumbai,Premium
O02660,C0236,2024-04-23,Returned,UPI,9510.0,549.88,8960.12,Chennai,VIP
O02661,C0296,2024-08-14,Processing,Net Banking,30490.0,4436.17,26053.83,Chennai,Regular
O02662,C0142,2023-10-07,Delivered,UPI,1800.0,221.92,1578.08,Delhi,Regular
O02663,C0117,2023-11-12,Delivered,COD,4200.0,606.42,3593.58,Delhi,VIP
O02664,C0485,2023-08-21,Delivered,Wallet,170.0,12.41,157.59,Hyderabad,Regular
O02665,C0319,2023-04-22,Returned,Wallet,27460.0,30.0,27430.0,Pune,VIP
O02666,C0204,2023-07-14,Delivered,UPI,3450.0,578.7,2871.3,Delhi,VIP
O02667,C0136,2024-09-27,Delivered,Credit Card,1790.0,86.67,1703.33,Hyderabad,Premium
O02668,C0471,2024-07-13,Returned,Credit Card,36600.0,873.3,35726.7,Hyderabad,VIP
O02669,C0162,2024-02-23,Returned,Net Banking,860.0,83.24,776.76,Delhi,VIP
O02670,C0170,2023-12-20,Delivered,Credit Card,4920.0,57.34,4862.66,Kolkata,Premium
O02671,C0082,2024-11-25,Delivered,UPI,20680.0,2895.41,17784.59,Chennai,Premium
O02672,C0226,2023-03-25,Delivered,UPI,2430.0,322.32,2107.68,Mumbai,VIP
O02673,C0188,2023-09-17,Delivered,Credit Card,15020.0,2346.35,12673.65,Pune,Premium
O02674,C0245,2023-10-23,Delivered,UPI,19980.0,2546.56,17433.44,Pune,Regular
O02675,C0258,2024-09-18,Delivered,Net Banking,9240.0,934.1,8305.9,Kolkata,Premium
O02676,C0264,2024-12-27,Delivered,UPI,12480.0,195.92,12284.08,Delhi,Premium
O02677,C0391,2023-08-23,Processing,Credit Card,46280.0,3208.03,43071.97,Bangalore,Regular
O02678,C0043,2024-11-03,Delivered,Credit Card,24820.0,2916.27,21903.73,Mumbai,Premium
O02679,C0136,2024-10-13,Delivered,Credit Card,67980.0,6375.13,61604.87,Hyderabad,Premium
O02680,C0431,2023-08-13,Delivered,UPI,6010.0,1092.35,4917.65,Delhi,Premium
O02681,C0017,2023-11-15,Delivered,COD,2430.0,252.05,2177.95,Chennai,Premium
O02682,C0257,2023-11-20,Processing,UPI,14630.0,184.02,14445.98,Pune,VIP
O02683,C0015,2024-12-20,Returned,UPI,5380.0,735.23,4644.77,Ahmedabad,Premium
O02684,C0024,2023-07-16,Delivered,Credit Card,93430.0,12309.45,81120.55,Ahmedabad,VIP
O02685,C0236,2024-09-28,Delivered,UPI,5730.0,753.36,4976.64,Chennai,VIP
O02686,C0087,2023-10-16,Delivered,Debit Card,41190.0,1411.46,39778.54,Kolkata,Premium
O02687,C0499,2024-08-16,Cancelled,UPI,13860.0,2451.89,0.0,Delhi,VIP
O02688,C0154,2023-11-24,Delivered,UPI,14030.0,1405.52,12624.48,Bangalore,Premium
O02689,C0254,2024-03-30,Delivered,UPI,41280.0,4866.79,36413.21,Hyderabad,Premium
O02690,C0273,2024-10-14,Delivered,Debit Card,31900.0,2941.2,28958.8,Ahmedabad,VIP
O02691,C0154,2024-10-01,Returned,UPI,46410.0,2217.24,44192.76,Bangalore,Premium
O02692,C0231,2024-10-30,Delivered,Debit Card,10600.0,1619.75,8980.25,Kolkata,Regular
O02693,C0192,2023-03-10,Delivered,COD,5790.0,775.3,5014.7,Bangalore,VIP
O02694,C0065,2024-07-22,Cancelled,UPI,4100.0,83.19,0.0,Pune,Premium
O02695,C0245,2023-06-11,Delivered,Debit Card,14630.0,840.49,13789.51,Pune,Regular
O02696,C0215,2023-11-22,Delivered,UPI,1720.0,338.79,1381.21,Bangalore,VIP
O02697,C0088,2024-02-25,Delivered,UPI,22370.0,3287.69,19082.31,Delhi,Premium
O02698,C0158,2023-11-16,Delivered,Credit Card,860.0,141.3,718.7,Mumbai,Regular
O02699,C0246,2024-01-22,Delivered,UPI,43460.0,7178.6,36281.4,Kolkata,Regular
O02700,C0273,2024-12-29,Delivered,Debit Card,29260.0,909.33,28350.67,Ahmedabad,VIP
O02701,C0236,2023-06-05,Delivered,Credit Card,14630.0,361.87,14268.13,Chennai,VIP
O02702,C0336,2024-07-11,Delivered,Credit Card,14510.0,2100.09,12409.91,Ahmedabad,Regular
O02703,C0466,2023-11-13,Delivered,COD,15180.0,2588.39,12591.61,Pune,VIP
O02704,C0134,2023-06-03,Returned,Credit Card,4370.0,768.99,3601.01,Hyderabad,Premium
O02705,C0473,2023-07-02,Delivered,Credit Card,7190.0,896.38,6293.62,Bangalore,Regular
O02706,C0294,2024-12-07,Delivered,Credit Card,13720.0,2136.66,11583.34,Mumbai,Premium
O02707,C0496,2024-11-05,Delivered,Credit Card,54680.0,1849.67,52830.33,Pune,Premium
O02708,C0280,2024-11-18,Delivered,Wallet,2990.0,162.97,2827.03,Mumbai,Premium
O02709,C0326,2024-12-27,Delivered,Credit Card,6650.0,689.5,5960.5,Kolkata,VIP
